system:index,ID_PARCEL,soc_0_5cm,soc_15_30cm,soc_5_15cm,.geo
00000000000000009fdb,6795331,533.6277372262774,193.42335766423358,269.2919708029197,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b410,6814810,377.39062500000006,119.46875,210.49218750000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c2f6,6762642,322.3211678832117,127.49635036496349,196.02189781021895,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e72c,6887222,383.08108108108104,125.75675675675674,195.48648648648646,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008365,6865043,351.4761904761905,130.8027210884354,189.26530612244898,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a072,6789238,396.2789115646259,142.48299319727892,212.36734693877554,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000dcb4,6776664,478.64150943396226,169.70440251572327,266.6163522012579,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000086f,6807155,377.34177215189874,122.55696202531645,193.67088607594937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008d53,6762419,491.47133757961785,176.18471337579618,226.68789808917197,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008de4,6894822,367.67320261437914,129.93464052287584,198.58823529411765,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009dcf,10903043,420.7798742138364,182.4779874213836,201.125786163522,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c617,6759974,338.24999999999994,128.6987179487179,196.02564102564097,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006463,6870072,525.3488372093024,168.75581395348834,265.1162790697674,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007beb,10889892,406.4104046242775,194.028901734104,224.47398843930634,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000dc9a,6822454,434.2541436464088,198.30939226519337,205.90055248618788,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002505,13276968,526.1767955801105,180.11602209944752,281.96132596685084,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005c23,6875349,374.92227979274605,144.80310880829015,230.91191709844557,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c447,6828625,427.29629629629625,136.44444444444443,231.48148148148147,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d64e,6752241,381.97607655502395,165.9952153110048,210.39234449760767,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000591,6782417,491.71287128712873,170.75247524752479,262.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003c26,13289923,592.1039603960397,218.64851485148517,330.37128712871294,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004fa7,6877377,547.2433862433862,206.95767195767192,311.1798941798942,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000090f3,6807326,340.88059701492534,138.72139303482587,196.13432835820893,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003c51,13289988,405.5868544600939,202.54929577464787,218.17840375586857,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007e23,6852467,345.6774193548387,136.03686635944703,188.1382488479263,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a587,6808399,350.80193236714973,123.3864734299517,199.74396135265698,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000034e1,13286057,336.78378378378375,159.83783783783784,206.89189189189187,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007807,6879518,322.5603448275862,123.58620689655173,179.96120689655172,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d5a4,6753868,380.0330578512397,117.0,183.64049586776858,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e72b,6887238,330.1255060728745,123.81376518218624,184.96761133603246,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c2e4,6862747,344.75289575289577,120.75675675675677,182.70656370656374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000065b,6782400,507.0950704225352,177.32746478873239,273.55633802816897,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c9,6785720,403.60689655172416,160.87586206896555,240.30689655172415,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e0dc,6785310,404.15306122448976,149.63945578231295,210.8979591836735,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006e3c,6863629,365.41158536585374,129.97256097560978,205.1006097560976,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dda,6794731,413.42258652094716,133.62295081967213,220.2167577413479,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000bb77,6887699,370.0,114.0,189.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d2a0,6846651,377.0,152.0,244.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d5ef,6830870,416.70588235294116,135.58823529411765,227.17647058823528,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,6808486,408.0,148.0,237.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bec,6819750,467.3125,193.125,245.18749999999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000056fa,6788954,400.4705882352941,145.29411764705884,197.70588235294116,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000955d,6804430,461.0,168.0,258.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009560,6804217,452.0,140.0,232.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000af30,6763383,337.0,127.0,186.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000ba4f,6827738,460.0,143.0,214.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c3e9,6774434,352.0,124.0,178.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e3ff,6803631,365.73913043478257,138.91304347826085,177.43478260869566,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020e,10911459,411.375,143.12499999999997,196.62499999999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fb,10913589,410.0,136.0,213.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ae7,6819860,483.61904761904765,183.95238095238093,272.6190476190476,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d6c,6814745,334.0,150.0,176.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f8f,13283242,332.0,140.0,194.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033a3,13285421,550.5238095238095,137.76190476190476,261.23809523809524,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000661b,6827594,342.5,152.5,185.50000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b61c,6864038,460.0,129.0,237.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000bb87,6802861,386.0,171.0,222.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d50f,6863996,353.0571428571428,152.77142857142857,233.28571428571428,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000022db,13275946,452.6470588235294,123.94117647058822,214.41176470588235,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000372a,13287312,377.81818181818187,126.93939393939394,199.93939393939397,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005304,10895856,396.0,156.0,198.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006410,10896672,351.0,120.0,184.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007ec3,6834169,371.5,151.8529411764706,183.47058823529412,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008c03,6865989,349.969696969697,132.93939393939394,199.96969696969697,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008c21,6752366,352.0,120.2727272727273,197.2727272727273,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008fb1,6811708,425.99999999999994,153.99999999999997,232.99999999999994,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000091ce,6759477,581.3636363636364,192.81818181818184,306.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000094e8,6804223,472.0,125.0,234.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000095fa,6828042,285.0,119.0,189.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009868,6766108,467.0,131.0,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a06f,6789234,476.0,174.0,262.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a15b,6895696,791.1081081081081,271.1081081081081,410.62162162162167,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000bbec,6827848,374.00000000000006,146.25,181.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000de8f,6893339,352.25000000000006,140.5625,192.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001db8,13272040,353.0,127.0,186.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000021c0,13275272,307.0,132.0,198.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028bb,13278996,841.5106382978724,229.23404255319147,376.23404255319144,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003047,13283625,318.51020408163265,128.2040816326531,201.1428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032de,13285059,427.10416666666674,159.41666666666666,237.37500000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000056fd,6788937,457.63999999999993,141.88,231.04000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000647a,6872297,535.1632653061225,203.9591836734694,300.26530612244903,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000691f,10895057,373.13043478260863,145.15217391304347,208.58695652173913,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008e20,10910516,338.0,134.0,227.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008fca,6806551,386.575,159.7,233.64999999999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000092a3,6771483,387.2765957446809,141.59574468085106,213.17021276595747,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000096d9,6813868,611.3877551020408,145.6530612244898,222.8367346938776,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000097c1,6865163,499.0,176.0,269.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000aaa3,9451172,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000af33,6763382,335.0,121.0,180.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000bb5a,6794551,393.3125,140.25,231.16666666666663,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000bc6f,6814850,411.0,157.0,226.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000cdce,6752742,408.18749999999994,153.79166666666666,209.22916666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002340,13276152,463.09375,158.9375,267.0625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003190,13284382,365.8421052631579,130.94736842105263,220.31578947368422,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000322c,13284700,328.864406779661,122.71186440677965,198.71186440677963,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032d4,13285049,394.9655172413793,140.08620689655172,213.91379310344826,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005d43,6759027,360.3333333333333,131.98245614035088,227.5438596491228,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005e5a,10897577,351.7931034482759,124.17241379310344,193.41379310344828,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008c2d,10905647,325.1475409836066,114.19672131147541,193.36065573770495,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009cb6,6786746,465.3275862068965,140.44827586206895,225.41379310344826,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c6aa,10894601,523.3207547169811,176.30188679245282,302.0188679245283,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d582,6753883,380.1014492753623,116.84057971014492,189.463768115942,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000dcc8,6822539,323.5074626865671,128.38805970149252,223.20895522388057,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000dd28,6808918,341.3050847457627,122.05084745762711,217.94915254237287,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002819,13278610,558.5652173913044,183.95652173913044,302.2463768115942,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000546a,6815051,443.0,151.0,229.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007be6,6808536,379.0,170.49122807017542,215.43859649122805,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000826f,6866923,358.6086956521739,138.36231884057972,212.55072463768118,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000bc82,6814854,385.0,132.0,196.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d4,6765349,407.7272727272727,182.1038961038961,212.84415584415584,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006b71,10896858,515.8625000000001,202.1125,236.325,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000092dc,6764270,374.8048780487805,122.87804878048782,191.9390243902439,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009332,6771396,400.10526315789474,136.10526315789474,212.68421052631578,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000096b5,6889229,368.38157894736844,137.07894736842104,206.6578947368421,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000099d8,6859502,296.5,137.1315789473684,202.55263157894737,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009fd4,6811291,321.6842105263157,128.32894736842104,177.43421052631578,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c333,6815678,308.29629629629636,137.30864197530866,193.71604938271605,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000034fa,13286164,398.340782122905,150.96927374301674,216.68435754189946,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000cf51,6862260,344.9780439121756,164.81037924151696,287.8323353293413,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000084de,6809240,404.0,157.0,283.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000977e,6759569,384.65857359635817,130.50986342943855,220.24582701062215,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009498,6794498,381.6210892236384,120.86558516801853,208.0057937427578,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b028,10908405,393.0104438642296,220.24281984334198,231.18798955613573,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e405,10898715,449.6022727272728,149.89772727272728,228.21590909090907,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033ef,13285522,320.50574712643675,119.39080459770115,185.97701149425288,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004240,13294673,477.18681318681325,162.82417582417582,235.35164835164838,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005ba7,6816254,347.9615384615384,151.84615384615384,186.5128205128205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a398,6873523,350.0,158.0,184.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b463,10900315,622.5054945054944,178.86813186813188,313.1208791208791,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000bf66,6853998,485.28089887640454,209.02247191011233,284.0449438202247,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c3d1,6752217,291.6559139784946,143.16129032258064,245.62365591397847,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c642,6777604,595.2247191011237,211.52808988764048,290.70786516853934,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e0e9,6785125,369.3762376237624,127.009900990099,205.26732673267327,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000898,6780262,469.13861386138615,144.85148514851485,218.75247524752476,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d3f,6816968,326.51020408163265,123.59183673469387,181.07142857142858,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f29,6781941,407.50495049504946,165.72277227722773,203.27722772277227,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000020ce,13273879,394.040404040404,137.23232323232324,196.33333333333331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000644b,10894367,431.49504950495054,172.24752475247524,260.35643564356434,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007233,10892304,333.65137614678895,125.99999999999999,208.77064220183487,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007c34,6779539,376.3663366336633,128.9207920792079,180.61386138613858,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008267,6866929,335.74757281553394,131.0,210.2330097087379,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000089c5,10896167,384.029702970297,128.39603960396042,191.01980198019803,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009ff7,6843666,407.48514851485146,138.1881188118812,195.56435643564356,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000bc09,10908917,365.3168316831684,181.13861386138615,249.64356435643566,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000cdd3,6849526,498.6601941747573,142.1359223300971,237.1359223300971,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b45,6857706,350.3628318584071,119.68141592920354,196.9557522123894,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005443,6765947,332.09009009009003,122.33333333333333,185.2972972972973,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000086cd,6811996,320.2608695652174,124.99999999999999,174.695652173913,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009322,10898732,351.2389380530973,135.18584070796462,204.2300884955752,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a024,6789649,408.43636363636364,149.6,209.07272727272726,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c5e8,6841741,397.07407407407413,132.0,195.7037037037037,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d8f5,10902055,336.48760330578517,203.95867768595042,281.8347107438017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005473,6814952,393.46153846153845,132.61538461538458,208.35897435897434,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000078ca,6768000,384.24166666666673,150.84166666666667,209.0916666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000da7d,6763964,278.41221374045807,136.0916030534351,199.58015267175574,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005338,6881448,440.42748091603056,143.7022900763359,247.45038167938932,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008b0d,6808885,375.546875,168.2421875,222.375,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009725,6860497,364.60629921259846,139.0787401574803,200.29133858267718,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a692,6878055,318.1818181818182,129.58333333333331,203.34090909090907,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003a7d,13289154,346.9172413793104,130.46206896551726,205.67586206896553,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000058ba,6783617,629.6099290780141,168.56737588652481,255.77304964539007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007ea3,10893372,356.65734265734267,148.13986013986013,192.06993006993008,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aef,6760901,493.37820512820514,179.04487179487177,270.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a091,6761779,353.4516129032258,138.88387096774193,201.91612903225806,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e109,6803036,379.41666666666663,129.51190476190476,198.46428571428572,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008139,6752317,336.2894736842105,126.0,176.48026315789474,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000337c,13285371,460.0588235294118,174.86470588235292,248.79411764705884,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000089bc,10913009,342.05263157894734,135.6315789473684,204.63157894736844,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a4d8,6833494,463.01162790697674,172.15697674418604,267.1686046511628,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d334,6765687,382.31976744186045,135.74418604651163,197.88372093023258,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000085ba,6893022,446.27173913043475,163.09782608695653,216.1195652173913,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000094a5,6790478,409.3957219251336,142.26203208556146,215.98395721925135,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c0a5,6873991,373.0,137.67777777777778,178.3444444444444,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d4a0,6798958,487.64432989690727,176.62886597938146,272.6958762886598,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009d50,6815712,329.94029850746267,133.59203980099502,189.26865671641792,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009fa4,6841479,334.8774509803921,126.61764705882351,199.1176470588235,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000386a,13287896,337.8064516129033,131.62211981566819,190.3732718894009,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a88a,6762109,541.0985915492957,207.21126760563382,343.7464788732394,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000268b,13277765,312.3545454545455,145.17272727272726,191.9227272727273,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000089f7,10895823,445.75675675675666,153.96846846846847,215.13513513513516,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e399,6850724,474.63318777292574,213.90829694323145,227.45414847161575,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027d,6761219,335.18181818181824,123.61570247933885,185.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ae5,13280327,344.21276595744683,144.6255319148936,198.6595744680851,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000080f1,6876413,294.4739130434783,134.03043478260872,215.8347826086957,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000bab6,10890934,413.3218884120172,146.7854077253219,220.66523605150215,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d41f,6857091,423.4624505928854,161.6561264822134,243.52569169960475,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c4,6889632,511.05928853754943,166.9525691699605,249.0909090909091,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c1bb,6823238,366.5275590551181,116.42125984251967,181.5236220472441,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c2a7,6859883,332.81272084805653,124.10954063604241,202.20494699646645,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b48,6857704,349.6418918918919,126.66216216216216,195.75675675675674,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e725,6887139,355.79141104294484,133.06748466257667,198.74846625766872,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003702,13287242,379.7191358024691,124.0493827160494,194.44444444444443,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005a5b,6761939,418.03508771929825,145.14035087719296,228.23099415204678,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000050af,6874800,365.03271028037386,160.12850467289718,200.4252336448598,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a2c3,6873519,379.0,138.0,178.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b798,6864037,365.0,119.0,200.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d595,10890645,356.0,118.0,185.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e539,6807301,483.0,156.0,215.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000021f8,13275385,420.0,149.0,234.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000560a,6840141,332.6666666666667,141.66666666666666,221.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007b5d,6838504,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000820b,6901908,625.0,260.0,444.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000008a6b,6812947,455.81818181818176,141.0909090909091,215.27272727272728,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a025,6789552,457.3636363636363,174.45454545454547,249.72727272727275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e4c2,6824226,489.0,151.0,230.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000143,6856754,367.6363636363636,155.9090909090909,236.9090909090909,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000288,6761022,344.78260869565213,134.04347826086956,203.00000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060a,6816099,453.3636363636363,163.1818181818182,228.0909090909091,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003fd4,13291996,388.0909090909091,118.18181818181817,191.09090909090907,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005a08,6816258,359.66666666666663,150.33333333333331,180.66666666666669,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006c79,6876211,515.6086956521739,171.65217391304347,251.08695652173915,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000089d1,6862041,473.7272727272727,164.63636363636363,223.77272727272725,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000960b,6803607,370.17647058823525,117.94117647058825,213.00000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000b4b1,6875960,454.0,156.0,252.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c30a,6762651,347.1818181818182,126.27272727272728,208.8181818181818,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000e153,6839337,510.0,158.0,246.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000535d,6881439,462.375,158.0,224.875,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005cae,6869336,519.7575757575759,135.78787878787878,200.39393939393943,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000007e31,6884250,324.38461538461536,141.46153846153845,183.53846153846152,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000089ac,10895834,435.0,133.0,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009561,6804227,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009c4e,6888278,350.46875,125.34375000000001,181.18749999999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000009cab,6786745,563.6571428571427,139.22857142857143,254.79999999999995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000a2d6,10907552,353.53124999999994,150.65625,177.4375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000ba16,6777328,405.5757575757576,152.0,210.12121212121215,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000c03b,6819225,368.34374999999994,135.125,199.25000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d779,6870679,506.0,161.0,239.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000d78b,6830877,429.7608695652174,186.39130434782606,226.06521739130432,"{""type"":""MultiPoint"",""coordinates"":[]}"
